LATITUDE,LONGITUDE,ZIP_CODE_IMPUTED
40.700718,-73.929794,11206
40.75933,-73.88511,11370
40.744747,-73.86489,11368
40.64902,-74.00625,11232
40.738842,-73.81404,11367
40.741028,-73.99417,10011
40.719997,-73.83379,11415
40.614872,-73.82165,11693
40.620663,-74.167145,10303
40.756535,-73.876076,11372
40.734882,-73.97484,10010
40.73992,-73.81513,11355
40.596256,-73.76684,11691
40.6697,-73.87494,11208
40.67356,-73.93627,11213
40.823673,-73.87233,10472
40.761703,-73.88175,11369
40.634823,-74.160286,10303
40.651264,-74.003914,11232
40.700726,-73.94194,11378
40.7736,-73.98158,10025
40.848057,-73.90199,10457
40.650856,-73.9486,11226
40.88082,-73.90344,10463
40.689274,-73.92399,11221
40.835884,-73.88341,10460
40.6813829,-73.953515,11216
40.85809,-73.901924,10468
40.829185,-73.928764,10452
40.65415,-73.949936,11226
40.605732,-73.985016,11223
40.667168,-73.88087,11208
40.778625,-73.77587,11360
40.59281,-73.97877,11223
40.702667,-73.86516,11421
40.84125,-73.9094,10457
40.697098,-73.95386,11205
40.86955,-73.91519,10034
40.631924,-74.016495,11220
40.596096,-73.76976,11691
40.709225,-73.843155,11415
40.61704,-74.00366,11228
40.697018,-73.9976,11201
40.636505,-73.94416,11210
40.73887,-73.81036,11355
40.700443,-73.95077,11206
40.592484,-73.78417,11691
40.737885,-73.98091,10010
40.62495,-74.14521,10302
40.620472,-74.15271,10314
40.86114,-73.91894,10034
40.743114,-73.77114,11364
40.579247,-74.16917,10314
40.79996,-73.94698,10035
40.68431,-73.95411,11216
40.702663,-73.86553,11421
40.614563,-73.994804,11204
40.639614,-73.93202,11203
40.666588,-73.80809,11420
40.63464,-74.14087,10302
40.638268,-74.14368,10302
40.71388,-73.75404,11411
40.775444,-73.828445,11354
40.69862,-73.920135,11237
40.826412,-73.9406,10039
40.5432177,-74.1498384,10308
40.593056,-73.77532,11691
40.62368,-74.028,11209
40.815845,-73.95287,10027
40.69119,-73.78409,11433
40.69931,-73.75736,11412
40.721397,-73.95605,11249
40.84219,-73.89411,10457
40.689735,-73.72674,11411
40.71576,-73.74655,11428
40.725792,-74.01103,10005
40.619926,-74.00066,11228
40.679028,-73.80399,11436
40.632717,-73.89138,11236
40.617477,-74.02508,11209
40.724804,-73.82983,11367
40.576656,-74.118454,10306
40.732323,-73.810776,11365
40.85586,-73.89462,10458
40.69798,-73.91257,11237
40.802204,-73.967804,10025
40.871876,-73.84163,10469
40.682163,-73.889015,11207
40.84097,-73.92867,10452
40.747295,-73.97405,10016
40.5907529,-74.0883648,10305
40.701355,-73.88794,11385
40.70274,-73.79842,11435
40.618946,-73.99904,11204
40.75734,-73.98602,10036
40.69919,-73.91469,11237
40.83417,-73.94837,10032
40.580223,-73.95753,11235
40.7293,-73.862854,11374
40.812813,-73.94181,10030
40.870224,-73.88717,10458
40.58695,-74.16416,10314
40.585136,-73.95918,11235
40.668785,-73.87758,11208
40.556454,-74.20777,10309
40.66923,-73.997154,11231
40.74947,-73.7564,11364
40.730137,-73.92693,11211
40.58062,-73.95472,11235
40.674,-74.000275,11231
40.606247,-73.97645,11223
40.818516,-73.93765,10037
40.580208,-74.09975,10306
40.594917,-74.15943,10314
40.55168,-74.14479,10308
40.778484,-73.94526,10128
40.715233,-74.005424,10007
40.840836,-73.87258,10460
40.758484,-73.82005,11355
40.74456,-73.983185,10016
40.58309,-73.98637,11224
40.676937,-73.89907,11207
40.82698,-73.830795,10465
40.702312,-73.93535,11206
40.68484,-73.83596,11416
40.802532,-73.95303,10026
40.666428,-73.93691,11213
40.845837,-73.892006,10457
40.698246,-73.98055,11237
40.848038,-73.93285,10033
40.78876,-73.852066,11356
40.69897,-73.95702,11205
40.77855,-73.951256,10128
40.703293,-73.7961,11433
40.57645,-73.96979,11224
40.64018,-74.02179,11220
40.794907,-73.94856,10029
40.782547,-73.80285,11357
40.663124,-73.9509,11225
40.61069,-74.1184,10310
40.748302,-73.97835,10016
40.768475,-73.809494,11354
40.700737,-73.99014,11242
40.78214,-73.824844,11357
40.57089,-74.14791,10306
40.828106,-73.88568,10459
40.7608738,-73.7321454,11362
40.713634,-73.77973,11427
40.751858,-73.82637,11355
40.7453006,-73.9868455,10016
40.602245,-74.12064,10314
40.617683,-73.98466,11204
40.82256,-73.87101,10473
40.766853,-73.82736,11354
40.75128,-73.7493,11364
40.686226,-73.9124,11207
40.79087,-73.972694,10024
40.68372,-74.00334,11231
40.736145,-73.91155,11104
40.86173,-73.91182,10468
40.584137,-74.15913,10314
40.604027,-73.9523,11229
40.594147,-74.18655,10314
40.633614,-74.13715,10302
40.774155,-73.984886,10023
40.819057,-73.92923,10452
40.6974,-73.80952,11435
40.729084,-73.93104,11211
40.75513,-73.96525,10022
40.8011327,-73.9298758,10035
40.778164,-73.98862,10069
40.742493,-73.87337,11373
40.7303024,-73.8108998,11365
40.73425,-73.86336,11374
40.718647,-73.83771,11375
40.578106,-74.156876,10314
40.615307,-74.15799,10303
40.760525,-73.97998,10020
40.696205,-73.97249,11205
40.650337,-73.86849,11239
40.728424,-73.880516,11379
40.743225,-73.83778,11355
40.829138,-73.9113909,10456
40.6732477,-73.8867271,11207
40.8530276,-73.918256,10453
40.6390218,-74.022464,11220
40.85365,-73.871704,10460
40.544315,-74.19587,10312
40.57663,-74.00556,11224
40.690086,-73.751205,11412
40.829082,-73.941086,10032
40.628098,-73.99575,11219
40.69635,-73.94071,11206
40.825138,-73.9514,10031
40.81344,-73.94135,10030
40.79147,-73.83988,11356
40.818504,-73.91448,10455
40.72973,-73.91183,11378
40.67386,-73.88259,11208
40.70355,-73.781296,11433
40.774734,-73.98818,10023
40.8481,-73.90145,10457
40.632538,-73.883194,11236
40.731064,-74.00142,10014
40.81464,-73.885574,10474
40.632736,-74.1355,10302
40.84985,-73.92671,10034
40.62495,-74.14127,10302
40.891838,-73.86275,10470
40.849728,-73.94079,10033
40.79024,-73.97315,10024
40.635403,-73.95718,11210
40.613186,-73.9749,11204
40.83301,-73.95027,10031
40.825935,-73.83637,10465
40.73367,-73.85766,11374
40.873283,-73.870384,10467
40.863163,-73.91988,10034
40.830265,-73.95131,10031
40.73706,-73.85266,11368
40.61023,-74.10529,10304
40.747902,-73.8242,11355
40.74427,-73.87137,11373
40.69819,-73.96191,11205
40.607243,-73.98726,11214
40.6213645,-74.0219785,11209
40.844644,-73.9057681,10457
40.8283988,-73.9452966,10031
40.592484,-73.99494,11214
40.69157,-73.99921,11208
40.855366,-73.940254,10034
40.66015,-73.85333,11414
40.69579,-73.93313,11221
40.862778,-73.906166,10468
40.813564,-73.951324,10027
40.670666,-73.80103,11436
40.516335,-74.23283,10307
40.75424,-73.897934,11370
40.6583141,-74.0035249,11209
40.63512,-74.15312,10303
40.751545,-73.87085,11372
40.635876,-74.16751,10303
40.733738,-73.95485,11222
40.850067,-73.9449,10033
40.695496,-73.78394,11433
40.651047,-73.86689,11239
40.607605,-74.16246,10314
40.74803,-73.83315,11355
40.6517,-73.97698,11218
40.814144,-73.95571,10027
40.575924,-73.99114,11224
40.698406,-73.80647,11435
40.7431388,-73.8297229,11364
40.652626,-74.00617,11232
40.59131,-74.16122,10314
40.684002,-73.81603,11419
40.710316,-73.75247,11429
40.585957,-73.93233,11229
40.675755,-73.97143,11233
40.71793,-74.00099,10013
40.677036,-73.878654,11208
40.67984,-73.80265,11436
40.62577,-74.134735,10302
40.697613,-73.93639,11207
40.806156,-73.9226,10454
40.650948,-74.00793,11232
40.802467,-73.958694,10026
40.728794,-74.00044,10012
40.60235,-74.189606,10314
40.549046,-74.223305,10309
40.602135,-74.114876,10304
40.735844,-74.00597,10014
40.514202,-74.236015,10307
40.74026,-74.005875,10014
40.744183,-73.7329,11426
40.6818,-73.90852,11207
40.788784,-73.79116,11360
40.850494,-73.91546,10453
40.621925,-74.14166,10302
40.716385,-73.96143,11249
40.7563,-73.92007,11101
40.84328,-73.92492,10452
40.76736,-73.9371,11106
40.577995,-73.95964,11235
40.591736,-73.79137,11692
40.867928,-73.88907,10458
40.664333,-73.89684,11207
40.69447,-73.78147,11433
40.731304,-73.925964,11211
40.680115,-73.75324,11422
40.67365,-73.87496,11208
40.651512,-74.00734,11232
40.83959,-73.88268,10460
40.68443,-73.9661,11238
40.738796,-73.97716,10016
40.703655,-73.822464,11418
40.72587,-73.76129,11423
40.748398,-73.99995,10001
40.74071,-74.00903,10014
40.762264,-73.78527,11358
40.87831,-73.870155,10467
40.62553,-73.932434,11234
40.84046,-73.88596,10460
40.855568,-73.93796,10033
40.671196,-73.84296,11693
40.686577,-73.947464,11216
40.7502,-73.83518,11355
40.721226,-73.8267,11367
40.743156,-73.97213,10010
40.673565,-73.90788,11212
40.69412,-73.96017,11205
40.785156,-73.97901,10024
40.818233,-73.95273,10031
40.653873,-74.008156,11232
40.546955,-74.18129,10312
40.63405,-73.98598,11219
40.684902,-73.92946,11221
40.833412,-73.85906,10462
40.595364,-74.09723,10304
40.82804,-73.94251,10031
40.6997,-73.94425,11206
40.675667,-73.86436,11208
40.718826,-73.98424,10002
40.688934,-73.905045,11207
40.790417,-73.95184,10129
40.733562,-73.79025,11365
40.67295,-73.92517,11213
40.77532,-73.77521,11360
40.590893,-73.80114,11692
40.86679,-73.932495,10034
40.632294,-73.96678,11230
40.691704,-73.94849,11206
40.584923,-73.982,11223
40.792725,-73.973206,10025
40.839294,-73.88418,10460
40.700436,-73.81534,11435
40.825687,-73.86102,10473
40.762386,-73.911804,11103
40.54814,-74.17559,10312
40.669228,-73.9556,11225
40.854168,-73.93371,10040
40.82924,-73.93484,10035
40.68502,-73.97123,11238
40.782703,-73.97123,10024
40.687534,-73.9775,11207
40.680542,-73.99466,11231
40.785343,-73.95764,10128
40.732403,-74.0102,10014
40.732838,-74.00213,10014
40.620502,-73.998604,11204
40.865257,-73.9096,10468
40.729553,-73.91188,11378
40.818638,-73.81003,10465
40.73765,-73.90557,11377
40.740856,-74.005165,10014
40.67227,-73.99935,11231
40.706593,-73.76161,11412
40.831947,-73.91987,10452
40.543575,-74.17002,10312
40.79166,-73.96469,10025
40.757874,-73.788506,11358
40.726967,-73.89655,11378
40.502773,-74.25184,10307
40.66478,-73.88642,11207
40.71142,-73.95313,11211
40.733555,-73.89499,11377
40.616913,-73.98187,11204
40.70558,-73.739716,11429
40.605305,-74.162224,10314
40.814304,-73.89653,10451
40.828236,-73.88602,10459
40.694275,-73.99243,11201
40.761036,-73.98702,10036
40.822002,-73.82015,10465
40.67693,-74.00211,11231
40.601,-73.979385,11223
40.6679,-73.84204,11693
40.780148,-73.847855,11356
40.847412,-73.93331,10033
40.751682,-73.836006,11355
40.792244,-73.94419,10029
40.749844,-73.938995,11101
40.57557,-73.981224,11224
40.8617006,-73.8913807,10470
40.78896,-73.97595,10024
40.67643,-73.89128,11207
40.6689504,-73.9338885,11213
40.737222,-73.9813911,10010
40.730972,-73.92204,11378
40.672226,-73.94472,11213
40.80684,-73.9275,10454
40.873592,-73.88506,10458
40.66626,-73.95957,11213
40.86314,-73.8636,10467
40.682343,-73.800835,11436
40.863235,-73.92693,10040
40.594425,-73.995316,11214
40.764706,-73.811005,11354
40.842163,-73.88902,10460
40.693394,-73.78894,11433
40.744667,-73.971146,10158
40.716682,-73.98244,10002
40.742935,-73.82773,11364
40.759617,-73.961975,10155
40.68777,-73.98701,11201
40.710316,-73.77173,11423
40.613777,-74.08359,10304
40.63272,-74.1617,10303
40.6212541,-74.0028565,11228
40.654686,-73.87772,11239
40.59654,-73.93538,11229
40.85882,-73.9368,10040
40.839622,-73.870285,10461
40.745125,-73.83143,11355
40.706917,-73.93972,11206
40.769283,-73.82445,11354
40.66644,-73.95361,11225
40.888065,-73.88772,10463
40.6496,-73.88371,11239
40.585,-73.82622,11694
40.78729,-73.81345,11355
40.618927,-74.16268,10314
40.83981,-73.91314,10452
40.71241,-73.83468,11415
40.76548,-73.913704,11103
40.82146,-73.94461,10030
40.5433,-74.16424,10312
40.671925,-73.904526,11212
40.69285,-73.90355,11237
40.70847,-73.81969,11415
40.667786,-73.88442,11207
40.648254,-73.971405,11218
40.653267,-73.93927,11203
40.768036,-73.905266,11105
40.67399,-73.73506,11422
40.705746,-73.8097,11435
40.829407,-73.87307,10472
40.85543,-73.855354,10461
40.765865,-73.95742,10021
40.764297,-73.90304,11103
40.589493,-74.149734,10314
40.84645,-73.91439,10453
40.72626,-73.95522,11222
40.67526,-73.88203,11208
40.87137,-73.836586,10469
40.761406,-73.80385,11358
40.659264,-74.002396,11209
40.757637,-73.96342,10155
40.80256,-73.943,10035
40.56763,-74.11263,10306
40.614925,-74.11699,10314
40.754616,-73.997116,10001
40.776237,-73.95587,10028
40.69143,-73.78871,11433
40.6131,-73.97858,11204
40.641747,-74.013824,11220
40.8499,-73.90919,10453
40.58789,-74.15319,10314
40.756058,-73.94283,11101
40.61898,-74.163895,10303
40.685093,-73.8596,11416
40.73549,-73.859634,11374
40.843204,-73.91196,10453
40.72475,-73.773155,11423
40.59387,-73.9818,11223
40.7265,-73.75571,11427
40.84503,-73.94508,10032
40.748596,-73.89532,11377
40.642002,-73.898834,11236
40.851963,-73.83557,10461
40.608307,-73.75517,11691
40.628246,-74.16043,10303
40.78297,-73.98591,10069
40.715065,-73.9462,11211
40.699375,-73.94711,11206
40.838192,-73.91228,10456
40.729607,-73.82489,11367
40.624493,-74.14034,10302
40.882046,-73.86863,10467
40.57761,-74.11188,10306
40.697838,-73.960075,11205
40.790253,-73.93685,10035
40.84106,-73.92851,10040
40.527393,-74.220276,10309
40.54886,-74.20017,10312
40.833916,-73.93136,10032
40.8690581,-73.8796321,10467
40.61526,-74.16017,10314
40.67134,-73.88195,11208
40.646717,-73.99789,11232
40.761383,-73.83885,11354
40.812862,-73.93458,10030
40.687977,-73.99974,11201
40.599945,-73.90318,11234
40.89417,-73.856964,10470
40.68902,-73.92122,11207
40.722355,-73.99327,10012
40.762764,-73.79706,11358
40.7376736,-74.0017682,10011
40.843822,-73.91038,10457
40.826923,-73.913635,10456
40.643246,-73.94877,11226
40.69268,-73.93998,11221
40.626713,-74.16214,10303
40.682804,-73.96367,11238
40.776722,-73.979294,10023
40.66406,-73.89869,11207
40.703213,-73.90133,11385
40.628597,-73.9024,11236
40.624817,-74.142845,10302
40.61018,-74.03548,11252
40.757797,-73.79494,11358
40.6062,-74.01001,11214
40.823032,-73.95738,10031
40.751453,-73.83228,11355
40.69608,-73.9694,11205
40.678173,-73.85749,11417
40.63447,-74.13001,10302
40.67229,-73.79391,11436
40.648308,-74.01412,11220
40.61466,-74.034706,11209
40.867474,-73.89741,10468
40.863018,-73.917564,10034
40.768467,-73.90607,11105
40.764866,-73.811966,11354
40.578823,-73.98628,11224
40.67134,-73.73638,11422
40.86147,-73.925,10034
40.83917,-73.83629,10461
40.749706,-73.99157,10001
40.736546,-73.98905,10003
40.733944,-73.86492,11374
40.67069,-73.91703,11233
40.575512,-73.98241,11224
40.60174,-73.990395,11214
40.70196,-73.944016,11206
40.711323,-73.95464,11211
40.682404,-73.75181,11413
40.75126,-73.94227,11101
40.859303,-73.89884,10458
40.74643,-73.80336,11365
40.866726,-73.89799,10468
40.75034,-73.983185,10018
40.696663,-73.726906,11411
40.785805,-73.94286,10029
40.66883,-73.793655,11436
40.669724,-73.86097,11208
40.867012,-73.92312,10034
40.666862,-73.77837,11434
40.688213,-73.919815,11221
40.85669,-73.864746,10462
40.64404,-73.877525,11239
40.848328,-73.91842,10453
40.582874,-73.98053,12235
40.75967,-73.92725,11106
40.59594,-73.75924,11691
40.704308,-73.91924,11237
40.706554,-73.95832,11249
40.66852,-73.890175,11207
40.88619,-73.857994,10466
40.742283,-73.95181,11109
40.824135,-73.89296,10459
40.64713,-74.00463,11220
40.75807,-73.88204,11369
40.70332,-73.81794,11418
40.71346,-73.91522,11385
40.698994,-73.96161,11238
40.873657,-73.87142,10467
40.700954,-73.825676,11418
40.806534,-73.90758,10454
40.781853,-73.82523,11354
40.668556,-73.84714,11414
40.768227,-73.929146,11102
40.879463,-73.85249,10469
40.87918,-73.88208,10467
40.798126,-73.94832,10026
40.57979,-74.1275,10306
40.74424,-73.84717,11368
40.648182,-73.93001,11203
40.728287,-73.84722,11375
40.645073,-73.97438,11218
40.703823,-73.8088,11432
40.880547,-73.92234,10463
40.783974,-73.97031,10024
40.775826,-73.991264,10069
40.7879,-73.953674,10029
40.69513,-73.81231,11435
40.6972,-73.952934,11205
40.67251,-73.99905,11232
40.82657,-73.944824,10031
40.721523,-73.941795,11211
40.870907,-73.90725,10463
40.706306,-73.919586,11237
40.853874,-73.94049,10034
40.75254,-73.85261,11368
40.688614,-73.999435,11201
40.820435,-73.93623,10031
40.73851,-73.8065,11365
40.678574,-74.00358,11231
40.850773,-73.93543,10033
40.62139,-73.99555,11219
40.846565,-73.92589,10452
40.66563,-73.73921,11422
40.60518,-73.98018,11223
40.601204,-74.06509,10305
40.61424,-73.98824,11204
40.716694,-73.76059,11428
40.83932,-73.91503,10452
40.742607,-73.893776,11377
40.844448,-73.82846,10461
40.82156,-73.95836,10031
40.825382,-73.926186,10451
40.616352,-73.98245,11204
40.76268,-73.77052,11361
40.696564,-73.79125,11433
40.790752,-73.98137,10024
40.765297,-73.83967,11368
40.712578,-73.777534,11423
40.626778,-74.16309,10303
40.766994,-73.904144,11105
40.651108,-73.94283,11203
40.666416,-73.738495,11422
40.635494,-74.00957,11220
40.735424,-73.84466,11375
40.741524,-73.78456,11365
40.734974,-73.97987,10009
40.85053,-73.905136,10453
40.752895,-73.98925,10018
40.54783,-74.13952,10308
40.57281,-73.99916,11224
40.758427,-73.99264,10036
40.662712,-73.99568,11232
40.672073,-73.91135,11233
40.68708,-73.913895,11207
40.753338,-73.92028,11104
40.695824,-73.8211,11418
40.68115,-74.00458,11231
40.76099,-73.99077,10036
40.830242,-73.9497,10031
40.705425,-73.78258,11433
40.66893,-73.8665,11208
40.731205,-73.76454,11427
40.69875,-73.9834,11251
40.817593,-73.816376,10465
40.620247,-74.13793,10314
40.619217,-74.160355,10314
40.754505,-73.965706,10022
40.58381,-73.96938,12235
40.665863,-73.86478,11208
40.617252,-74.00703,11228
40.841133,-73.924,10452
40.828842,-73.84035,10465
40.88599,-73.82792,10466
40.764988,-73.82067,11354
40.863163,-73.8942,10458
40.685463,-73.9506,11216
40.669865,-73.95051,11235
40.587402,-73.991615,11224
40.742252,-73.97769,10016
40.642242,-74.0752,10301
40.64177,-74.024574,11220
40.665974,-73.74061,11422
40.617672,-73.99542,11204
40.575428,-73.977875,11224
40.776535,-73.840805,11354
40.781277,-73.80325,11357
40.733955,-73.92172,11104
40.70719,-73.81873,11435
40.781387,-73.95213,10128
40.698193,-73.98558,11242
40.75332,-73.74477,11362
40.741344,-73.95459,11101
40.773335,-73.95506,10021
40.62392,-73.9216,11234
40.776188,-73.90596,11105
40.821754,-73.86021,10473
40.70437,-73.83283,11415
40.551815,-74.217354,10309
40.587013,-74.159454,10314
40.860283,-73.9364,10040
40.628803,-73.97404,11230
40.87829,-73.87006,10467
40.602303,-73.989815,11214
40.88668,-73.85433,10466
40.77303,-73.97829,10023
40.64872,-73.96491,11226
40.694496,-73.91482,11207
40.683582,-73.953964,11216
40.804993,-73.911354,10454
40.805725,-73.95442,10026
40.777504,-73.954956,10028
40.728065,-73.99896,10012
40.68017,-73.93151,11233
40.754066,-73.915276,11103
40.525745,-74.22751,10309
40.70543,-73.9181,11237
40.7025,-73.91633,11237
40.57587,-73.95948,11235
40.587315,-74.15494,10314
40.681126,-73.96446,11238
40.54638,-74.14727,10308
40.676792,-73.737946,11413
40.65152,-73.909454,11236
40.57437,-74.10584,10306
40.843735,-73.895905,10457
40.81838,-73.94699,10030
40.682915,-73.94674,11216
40.62615,-74.15741,10303
40.608505,-74.133125,10314
40.755486,-73.82472,11355
40.68753,-73.78495,11434
40.746002,-73.99427,10001
40.708694,-73.92071,11237
40.690975,-73.753815,11412
40.71957,-73.75394,11428
40.765545,-73.95471,10021
40.59605,-74.14188,10314
40.843822,-73.892494,10457
40.63359,-74.15812,10303
40.77526,-73.819664,11354
40.69789,-73.899376,11385
40.865364,-73.92439,10034
40.640263,-74.08799,10301
40.720074,-73.988365,10002
40.70479,-73.961876,11249
40.753925,-73.99761,10001
40.850643,-73.93737,10033
40.666294,-73.89445,11207
40.690453,-73.91176,11221
40.637638,-74.16127,10303
40.614246,-74.15379,10314
40.63323,-73.964806,11230
40.864655,-73.813866,10475
40.591446,-74.145454,10314
40.655037,-73.935585,11203
40.896614,-73.860954,10470
40.88263,-73.839516,10466
40.776657,-73.827415,11357
40.679367,-73.931335,11207
40.903122,-73.888084,10471
40.82482,-73.86865,10472
40.77402,-73.95457,10021
40.76923,-73.91033,11101
40.639984,-73.94842,11226
40.606457,-73.76098,11691
40.69349,-73.97917,11201
40.689243,-73.98873,11201
40.668484,-73.92532,11233
40.887547,-73.81512,10475
40.60242,-74.13329,10314
40.828945,-73.90503,10456
40.73828,-73.80296,11365
40.669273,-73.922554,11233
40.792534,-73.827255,11357
40.731415,-73.91723,11378
40.77926,-73.81932,11357
40.7079009,-73.8488839,11375
40.8408464,-73.8725723,10460
40.78031,-73.98569,10023
40.87847,-73.90363,10463
40.77444,-73.92232,11102
40.660797,-73.87183,11208
40.877304,-73.90062,10463
40.87724,-73.88658,10468
40.550766,-74.15017,10308
40.740982,-73.946304,11101
40.70559,-73.85824,11417
40.63997,-74.13185,10302
40.857277,-73.888466,10458
40.68789,-73.90724,11207
40.604637,-73.97614,11223
40.67975,-73.92866,11233
40.804714,-73.95826,10026
40.651604,-74.01051,11232
40.73378,-73.98065,10009
40.666836,-73.7664,11434
40.626846,-74.142006,10302
40.67903,-73.9246,11233
40.767765,-73.86499,11369
40.616035,-74.163925,10314
40.682774,-73.84324,11416
40.68902,-73.98617,11201
40.58872,-73.99234,11214
40.69793,-73.91028,11237
40.757732,-73.99686,10018
40.8345141,-73.9177042,10452
40.86369,-73.91707,10034
40.761223,-73.9238,11106
40.59291,-74.185104,10314
40.82186,-73.88834,10459
40.8880975,-73.8925325,10463
40.8278,-73.95322,10031
40.660217,-73.89675,11207
40.74694,-73.89051,11372
40.69835,-73.91103,11237
40.696667,-73.92824,11221
40.65117,-73.9419,11203
40.757374,-73.7475,11362
40.733963,-73.988785,10003
40.823624,-73.92308,10451
40.834164,-73.922226,10452
40.804707,-73.91914,10456
40.75892,-73.92566,11106
40.704067,-73.93861,11206
40.77056,-73.91751,11101
40.86955,-73.88175,10458
40.816025,-73.93947,10030
40.804417,-73.955376,10026
40.718292,-73.98248,10002
40.584904,-73.95831,11235
40.67362,-73.884224,11208
40.60707,-74.09241,10304
40.74779,-73.94985,11101
40.694714,-73.93122,11221
40.64875,-74.02088,11232
40.836544,-73.87365,10460
40.71206,-73.94737,11211
40.645397,-73.91893,11236
40.586918,-73.96387,11235
40.660175,-73.9282,11203
40.760166,-73.83262,11354
40.881992,-73.87718,10467
40.8006946,-73.9411094,10035
40.597267,-73.998665,11214
40.83863,-73.84938,10462
40.902157,-73.847626,10470
40.680187,-73.755486,11413
40.823833,-73.87807,10472
40.755928,-73.91928,11101
40.655457,-73.92883,11203
40.642303,-74.01324,11220
40.67591,-73.89492,11207
40.75337,-73.974655,10017
40.70154,-73.93837,11206
40.578312,-73.96808,11224
40.677513,-73.95913,11238
40.79216,-73.9777,10024
40.637447,-74.01997,11220
40.583023,-73.95736,11235
40.675354,-73.952774,11216
40.80476,-73.92417,10454
40.809284,-73.92927,10030
40.72671,-73.889305,11378
40.764683,-73.758606,11363
40.751976,-73.93197,11101
40.69401,-73.9611,11205
40.761173,-73.95789,10065
40.81462,-73.908585,10455
40.72227,-73.9411,11222
40.69223,-73.76027,11412
40.578117,-73.992645,11224
40.759724,-73.92061,11103
40.813255,-73.93028,10454
40.617413,-74.15609,10314
40.72935,-73.910194,11378
40.85458,-73.9162,10453
40.82572,-73.92716,10451
40.74119,-73.79279,11365
40.793716,-73.80704,11357
40.557735,-74.1807,10312
40.750256,-73.938644,11101
40.64445,-74.07683,10302
40.884968,-73.830345,10466
40.713436,-73.76119,11423
40.6707,-73.77366,11434
40.70789,-73.84652,11375
40.667465,-73.77176,11434
40.832767,-73.82932,10465
40.648533,-74.01752,11220
40.760773,-73.984474,10019
40.7315,-73.872086,11373
40.699596,-73.7632,11412
40.68341,-73.87304,11208
40.58209,-73.955185,11235
40.682373,-73.96162,11238
40.8575,-73.849365,10461
40.872585,-73.88128,10467
40.797813,-73.971344,10025
40.789577,-73.78414,11360
40.641186,-74.02094,11220
40.695232,-73.859856,11421
40.759,-73.97054,10022
40.718987,-73.94635,11222
40.604927,-74.02372,11252
40.67086,-73.87424,11208
40.772655,-73.95556,10075
40.65801,-73.92078,11236
40.574905,-74.121735,10306
40.84766,-73.83151,10461
40.58382,-73.970856,12235
40.72417,-73.7742,11423
40.787174,-73.81349,11355
40.596607,-73.99453,11214
40.663292,-73.874756,11208
40.84148,-73.88853,10460
40.57776,-73.83606,11694
40.817116,-73.94801,10030
40.728855,-73.92782,11211
40.839676,-73.871216,10461
40.849525,-73.939926,10033
40.80992,-73.90722,10455
40.554893,-74.139,10306
40.701588,-73.7544,11429
40.84206,-73.823425,10465
40.820297,-73.90411,10456
40.610653,-73.95355,11229
40.8352,-73.86599,10460
40.843616,-73.87182,10460
40.882217,-73.88046,10467
40.838688,-73.93779,10032
40.76502,-73.9174,11103
40.629295,-74.151596,10303
40.665627,-73.909706,11212
40.888577,-73.82814,10466
40.710938,-73.92671,11237
40.77323,-73.76513,11361
40.741493,-73.87503,11373
40.677864,-73.872574,11208
40.81612,-73.926636,10451
40.79725,-73.96805,10025
40.580772,-73.96556,11235
40.673393,-73.79048,11436
40.641422,-73.94086,11203
40.712276,-73.72867,11429
40.81218,-73.9011,10455
40.713135,-73.87528,11379
40.837177,-73.90799,10456
40.58179,-74.11128,10306
40.608593,-74.00486,11214
40.867676,-73.88625,10458
40.841278,-73.86359,10462
40.786083,-73.796455,11357
40.774654,-73.9541,10075
40.773964,-73.9228,11102
40.635887,-73.87999,11239
40.638103,-74.00326,11220
40.83867,-73.906456,10456
40.824383,-73.82396,10465
40.72921,-73.781166,11423
40.698246,-73.92997,11221
40.63739,-74.14823,10303
40.83553,-73.86317,10462
40.67253,-73.77119,11434
40.68999,-73.78327,11433
40.65616,-73.76736,11430
40.830536,-73.91948,10456
40.67221,-73.92802,11213
40.676815,-73.82338,11420
40.83836,-73.92493,10452
40.691093,-73.72683,11411
40.647114,-73.94338,11203
40.67134,-73.89959,11207
40.837864,-73.9114,10456
40.739933,-73.84579,11368
40.61456,-74.156555,10314
40.774113,-73.98863,10023
40.60226,-74.003075,11214
40.678844,-73.86609,11208
40.666145,-73.759125,11413
40.78922,-73.83909,11356
40.55924,-74.171684,10312
40.672363,-73.9308,11213
40.8410655,-73.8412578,10461
40.69205,-73.982544,11201
40.651688,-73.9314,11203
40.69821,-73.92406,11221
40.6071903,-74.1624214,10314
40.769062,-73.96112,10021
40.701572,-73.9313,11206
40.794807,-73.94441,10029
40.84771,-73.93798,10033
40.841187,-73.93215,10040
40.698254,-73.90878,11237
40.5385,-74.19778,10312
40.609142,-74.11835,10314
40.7826,-73.79446,11357
40.68425,-73.86257,11416
40.818947,-73.95221,10031
40.8332,-73.81702,10465
40.7366,-73.98185,10010
40.743793,-73.88603,11373
40.629646,-74.010704,11219
40.80647,-73.94644,10027
40.828728,-73.95221,10031
40.75092,-73.86224,11368
40.66381,-73.91117,11212
40.82312,-73.9505,10031
40.810207,-73.93951,10037
40.580975,-74.00402,11224
40.678097,-74.00235,11231
40.7483,-73.73825,11362
40.820515,-73.930695,10451
40.667095,-73.92276,11212
40.860264,-73.90164,10468
